name,position,company,description,linkedin_url
Jamie Ferguson,,,"Vice President, Health IT Strategy & Policy at Kaiser Permanente",https://www.linkedin.com/in/jamie-ferguson-82b796/
Christopher Timbers,,,"Vice President, CIO at NorthBay Healthcare",https://www.linkedin.com/in/christopher-timbers-55878360/
Josh Margulies,,,Vice President of Marketing at Arizona Coyotes,https://www.linkedin.com/in/jmargulies/
Asha S. Collins,"Vice President, Clinical Trial Sourcing",McKesson,Vice President Clinical Trial Sourcing at McKesson,https://www.linkedin.com/in/ashacollins/
Stephen Smith,"Vice President, Sales & Marketing",Cantata Health LLC - Creating Harmony in Healthcare...,"Vice President, Sales & Marketing at NTT DATA Americas",https://www.linkedin.com/in/stephen-smith-842bb518/
Stephen Gordon,"Vice President Of Business Development | Value-based Consulting, Population Health, Clinical Integ.",Evolent Health (acquired Valence Health),Vice President Business Development at Evolent Health ‰__ Solutions for Value-Based Care in Hospitals and Provider Plans,https://www.linkedin.com/in/stephengordon06/
Rosemary Jordan,,,"Vice President, Business Development and Strategy at Elder Care Alliance",https://www.linkedin.com/in/rosemaryjordan/
David Weis,Vice President of Operations,Adventist Health,Vice President of Operations at Ukiah Valley Medical Center,https://www.linkedin.com/in/david-weis-69874b80/
Paul F. Fasi,Vice President and General Manager,CTI Life Sciences Genetic Testing and Personalized Medicine Services,Vice President and General Manager at CTI Life Sciences Genomic and Personalized Medicine Services,https://www.linkedin.com/in/paulfasi/
Mark Chao,,,"Co-founder and Vice President Clinical Development at Forty Seven, Inc.",https://www.linkedin.com/in/mark-chao-a0678120/
Julie Skaff,,,"Vice President, Implementation and Account Management at Grand Rounds, Inc.",https://www.linkedin.com/in/julie-skaff-ba116210/
Nate Oubre,"California Vice President Medicaid, Children's Health Insurance Program and Charitable Health Covera",Kaiser Permanente,"California Vice President Medicaid, Children's Health Insur Program and Charitable Health Coverage at Kaiser Permanente",https://www.linkedin.com/in/nate-oubre-15b3996/
Jennifer Webster,,,"Senior Vice President, Financial Planning & Analysis | Mergers & Acquisitions Finance at McKesson",https://www.linkedin.com/in/jennifer-webster-4a5692/
Susan Moriconi,"Vice President, Human Resources",Omnicell,"Vice President, Human Resources, Omnicell",https://www.linkedin.com/in/susan-moriconi-41194010/
Ken Perez,,,"Vice President of Healthcare Policy at Omnicell, Inc.",https://www.linkedin.com/in/ken-perez/
Peter Mongroo,,,"Vice President, Sales at McKesson Health Solutions",https://www.linkedin.com/in/petermongroo/
Julie Butenko,Divisional Vice President,Kindred Healthcare,Vice President of Operations at Kindred Healthcare,https://www.linkedin.com/in/julie-butenko-4214014/
Ameet Nanda,"Vice President, Specialty Services & Site Administrator - CPMC",Sutter Health,"Vice President, Specialty Services & Site Administrator at Sutter Health",https://www.linkedin.com/in/ameet-nanda-4a39083/
Steven Denys,Vice President of Global Business Development & Strategic Partnerships,Glooko,Vice President at Glooko,https://www.linkedin.com/in/steven-denys-416a6a/
Sara Crate,"Vice President, Strategy and Business Development",Evolent Health,"Senior Vice President, Partner Development",https://www.linkedin.com/in/sara-crate-088a6a7/
Alex Vannoni,"Vice President, Consumer Health & Services",Aetna,"Vice President, Consumer Health & Services",https://www.linkedin.com/in/avannoni/
Dan Edmonds-Waters,Partner and Vice President,SMI: Strategy Management Institute,"Partner and Vice President -- GTM Strategy, HealthTech Innovation, Diversity and Inclusion",https://www.linkedin.com/in/danedmondswaters/
Nancy McGee,,,Executive Vice President at Avalere Health,https://www.linkedin.com/in/nancy-mcgee-1022916/
Allan Wilsker,,,"Executive Vice President Information Technology and Customer Service at iRhythm Technologies, Inc.",https://www.linkedin.com/in/allan-wilsker-0b42a62/
Alpa Vyas,,,"Vice President, Patient Experience at Stanford Health Care",https://www.linkedin.com/in/alpa-vyas-a979a54/
Jeffrey Chiu,,,Vice President of Human Resources at UCSF Medical Center,https://www.linkedin.com/in/jeffrey-chiu-3155903/
Alexis Sgouros,,,Vice President IT - Colorado Business Information Officer at Kaiser Permanente,https://www.linkedin.com/in/alexis-sgouros-9a17631/
Carlton Jacobson,Vice President of Finance,Adventist Health,Vice President of Finance at St Helena Hospital - Clear Lake,https://www.linkedin.com/in/carlton-jacobson-465ba81b/
Okorie Ramsey,,,"Vice President, Finance Compliance Officer & SOX at Kaiser Permanente",https://www.linkedin.com/in/okorie-ramsey-4b27ba19/
Neeta Crawford,"Vice President, Marketing","MDLIVE, Inc.","Healthcare Marketing Leader, Vice President",https://www.linkedin.com/in/neetacrawford/
Tip Kim,Vice President Strategic Alliances,Stanford Health Care,"Vice President, Strategic Alliances at Stanford Health Care",https://www.linkedin.com/in/tipkim/
John Hertia,"Executive Vice President, President, Clinical Diagnostics Group",Bio-Rad Laboratories,"Executive Vice President, President, Clinical Diagnostics Group, Bio-Rad Laboratories",https://www.linkedin.com/in/john-hertia-a3995811/
Tony Rosa,,,"Vice President, Generics Sourcing at ClarusONE Sourcing Services LLP",https://www.linkedin.com/in/tony-rosa-366211/
Maria Ji,Vice President of Member Relations,Berkeley Women in Business,Internal Vice President at Berkeley Women in Business,https://www.linkedin.com/in/jimaria9/
"Jill Buathier, MA",,,Vice President and Health System Chief Revenue Cycle Officer at Stanford Health Care,https://www.linkedin.com/in/jill-buathier-ma-5a350114/
Todd Smith,"Vice President, Strategy and Business Development, Sutter Health Medical & Markets Network",Sutter Health,"Vice President, Strategy and Business Development at Sutter Health",https://www.linkedin.com/in/todd-smith-a6559414/
Christy Kaplan,"Vice President, Care Coordination and Integration",John Muir Health,"Vice President, Care Coordination and Integration at John Muir Health",https://www.linkedin.com/in/christy-kaplan-54aa276/
Kerin Torpey Bashaw,,,"Vice President, Quality at Verity Health System",https://www.linkedin.com/in/kerin-torpey-bashaw-a034895/
Don Orndoff,,,"Senior Vice President, National Facilities Services at Kaiser Permanente",https://www.linkedin.com/in/don-orndoff-20067793/
Cameron D'Alpe,Vice President Ambulatory Care,Lucile Packard Children's Hospital,"Vice President, Lucile Packard Children's Hospital",https://www.linkedin.com/in/cameron-d-alpe-5543441/
Robert Fries,,,"Vice President, Children's Services Finance/Chief Financial Officer at UCSF Benioff Children's Hospitals",https://www.linkedin.com/in/robert-fries-6131091/
Greg Caressi,Senior Vice President,Frost & Sullivan,"Experienced business unit leader and speaker, currently Sr Vice President, Transformational Health at Frost & Sullivan",https://www.linkedin.com/in/gregcaressi/
Brian Moore,,,"Senior Vice President, Treasurer at McKesson",https://www.linkedin.com/in/brian-moore-1358b75/
Tom Williams,,,"Vice-President and General Manager, Accountable Care at Stanford Health Care",https://www.linkedin.com/in/tomrwilliams/
Andrea Learned,Vice President Development,St. Joseph Health System,Vice President for Development at St. Joseph Health System- Sonoma County,https://www.linkedin.com/in/andrea-learned-5776954/
Elizabeth Keyes,"Vice President, McKesson Data and Analytics (mDNA)",McKesson,"Vice President, Advanced Analytics",https://www.linkedin.com/in/elizabeth-keyes-44ba864/
Lisa Foust,"Senior Vice President, Human Resources",John Muir Health,Senior Vice President Human Resources at John Muir Health,https://www.linkedin.com/in/lisa-foust-96464b39/
Alejandra Elam,Senior Vice President Marketing & Business Development,Versalus Health,"Senior Vice President, Strategic Marketing at Evolent Health",https://www.linkedin.com/in/alejandraelam/
Gary Fritz,Vice President - Chief of Applications,Stanford Health Care,Vice President Applications,https://www.linkedin.com/in/gary-fritz-05a51a30/
Ann Mao,,,"Senior Vice President, M&A at McKesson Corporation",https://www.linkedin.com/in/ann-mao-48513557/
"Sam Wald, M.D., M.B.A.",Vice President Inpatient Perioperative Services,Stanford Health Care,"Vice President and Associate CMO, Stanford Health Care",https://www.linkedin.com/in/sam-wald/
Romy Saloner,,,"Vice President, Business Operations at Genome Medical, Inc.",https://www.linkedin.com/in/romy-saloner-916546a/
Kitty Guptill,,,"Senior Vice President, Strategic Market Planning at Kaiser Foundation Health Plan",https://www.linkedin.com/in/kitty-guptill-5b5a758/
Audrey Fisher,Vice President Clinical Operations,Sutter Health,"Vice President, Cardiovascular & Surgical Specialties at Sutter Health",https://www.linkedin.com/in/audrey-fisher-52a56b4/
"Karen Sharpe, MD, MMM","Vice President, Clinovations",The Advisory Board Company,"VIce President, Clinovations at The Advisory Board Company",https://www.linkedin.com/in/karen-sharpe-md-mmm-b087ab3/
Austin Purkeypile,Vice President Strategy Business Development,Dignity Health,Vice President - Strategy & Business Development at Dignity Health,https://www.linkedin.com/in/austin-purkeypile-36457b3/
Yvette Radford,"Vice President, External & Community Affairs",Kaiser Permanente,"Vice President, External & Community Affairs, Kaiser Permanente",https://www.linkedin.com/in/yvette-radford-1a76311/
David Delaney,"Senior Vice President Finance Strategy, Planning and Performance",Kaiser Permanente,"Senior Vice President Finance Strategy, Planning and Performance",https://www.linkedin.com/in/david-delaney-0681bb13/
Adrienne Edens,Vice President of Education,College of Healthcare Information Management Executives (CHIME),Vice President Education at College of Healthcare Information Management Executives (CHIME),https://www.linkedin.com/in/adrienne-edens-69874a5/
Bob Flury,Sr Vice President Sales,"Vocera Communications, Inc.",Sr Vice President Sales,https://www.linkedin.com/in/bob-flury-0b40216/
Kevin Gray,,,Vice President Supplier Relations/Business Development at Premier Inc.,https://www.linkedin.com/in/kevin-gray-7744b8/
Benjie Loanzon,Senior Vice President-Finance Transformation,Dignity Health,Senior Vice President-Finance Transformation,https://www.linkedin.com/in/benjie-loanzon-47b46b17/
Erik Korolev,"Vice President, Provider Network Management","Health Net, Centene Corporation","Vice President, Provider Network Management",https://www.linkedin.com/in/erik-korolev-6351659/
Evelyn Goodfriend,"Vice President, Transformation Partner",Evolent Health,Sr. Vice President at Evolent Health,https://www.linkedin.com/in/evelyn-goodfriend-b5627/
Dr. Ryan McCormick,"Founding Member, Vice President, Education Outreach Director",Floating Doctors,"Co-Founder/CEO at RemoteCare Education, CME; Co-founder/Vice-President-Floating Doctors",https://www.linkedin.com/in/dr-ryan-mccormick-03517892/
Mitul Modi,,,"Senior Vice President, Physician Solutions at Cielo",https://www.linkedin.com/in/mitulmodi7/
Tracy (Liem) Murphy,,,"Vice President, Creative Services at Sutter Health",https://www.linkedin.com/in/tracy-liem-murphy-0b6677a/
Catherine Krna,"Vice President, Specialty Care",Stanford Health Care,"Vice President, Specialty Care at Stanford Healthcare",https://www.linkedin.com/in/catherine-krna-17a9269/
John Vu,"Vice President, Strategy",Kaiser Permanente,"Vice President, Strategy // Kaiser Permanente, Community Benefit, Research and Health Policy",https://www.linkedin.com/in/john-vu-45934955/
Maynard Jenkins,,,Regional Vice President of Human Resources at Sutter Health,https://www.linkedin.com/in/maynardjenkins/
Laz Garcia,,,Vice President at Kaiser Permanente IT,https://www.linkedin.com/in/garcialaz/
Gigi Pappas-Medan,"Vice President, KP ClaimsConnect Realization Team Leader",Kaiser Permanente,"Vice President, KP ClaimsConnect Realization at Kaiser Permanente",https://www.linkedin.com/in/gigi-pappas-medan-76b5935/
Cynthia Lee Smith,"Vice President, Corporate Strategy & Business Development",McKesson,"Vice President, Corporate Strategy & Business Development at McKesson Corporation",https://www.linkedin.com/in/cynleesmith/
Ray Nassief,Senior Vice President of Operations,John Muir Health,"Senior Vice President, Operations at John Muir Health",https://www.linkedin.com/in/ray-nassief-b3593434/
Jerry Warren,,,Senior Vice President at McKesson Corporation,https://www.linkedin.com/in/jerry-warren-a5688a4/
Paul J. Caracciolo,Vice President Advisory Services|Global Healthcare & Life Sciences,NTT DATA Services,Vice President Advisory Services,https://www.linkedin.com/in/healthcareit/
Peter Betzelos,,,Senior Vice President Marketing at Fluidigm Corporation,https://www.linkedin.com/in/peter-betzelos-59905111/
Leia Vetter,,,Regional Vice President at One Medical Group,https://www.linkedin.com/in/leia-vetter-57420015/
Heidi Collins,,,"Vice President, Clinical Systems at UCSF Health",https://www.linkedin.com/in/heidi-collins-20082a10/
Edgar U. Quiroz,"Vice President, Marketing & Community Relations","Horizon Home Health Care and Ace Hospice, Inc","Vice President, Marketing & Community Relations at Horizon Home Health Care and Ace Hospice, post acute care industry",https://www.linkedin.com/in/edgaruquiroz/
Anne Hoang,,,"Regional Senior Vice President, Operations | The US Oncology Network at McKesson",https://www.linkedin.com/in/anne-hoang-8b18a/
Courtney Siegel,Vice President of Operations,Oakmont Management Group / Oakmont Senior Living,"Vice President of Operations, Oakmont Managment Group / Oakmont Senior Living",https://www.linkedin.com/in/courtney-siegel-6a55b47/
Kim Scurr,,,Vice President Operations at UCSF Benioff Children's Hospital SF and The Betty Irene Moore Women's Hospital,https://www.linkedin.com/in/kim-scurr-12406a7/
Guru Swamy,,,Vice President of Services North America at Agfa HealthCare,https://www.linkedin.com/in/gurusw/
Lee Ladisky,"Vice President, Provider Solutions","Apervita, Inc.","Vice President, Provider Solutions at Apervita",https://www.linkedin.com/in/leeladisky/
Robert Lin,,,"Vice President, Strategic Provider Account Management at UnitedHealthcare",https://www.linkedin.com/in/robert-lin-597416a2/
Lisa Zuckerman,"Senior Vice President, Treasury & Strategic Investments",Dignity Health,"Senior Vice President, Treasury & Strategic Investments, Dignity Health",https://www.linkedin.com/in/lisa-zuckerman-180b2b24/
Andrew Bertagnolli,Vice President,UnitedHealth Group,"Vice President of Behavioral Health Clinical Products at Optum, UnitedHealth Group",https://www.linkedin.com/in/andrew-bertagnolli-708932b/
Sathi Tadi,,,"Vice President, Mobile Technology at Zynx Health",https://www.linkedin.com/in/sathitadi/
LeAnne Zumwalt,,,Group Vice President at DaVita,https://www.linkedin.com/in/leanne-zumwalt-75a26537/
Karen Kemby,,,"Vice President, Strategy and Business Development at UCSF Medical Center",https://www.linkedin.com/in/karen-kemby-862704b9/
Sergio Wagner,Senior Vice President of Sales and Business Development,Health Gorilla - Online Healthcare Market Place,"Senior Vice President of Sales ,Business Development and Strategy at Health Gorilla",https://www.linkedin.com/in/sergio-wagner-39256918/
Barbara Crawford,,,Vice President at Kaiser Permanente,https://www.linkedin.com/in/barbara-crawford-443bab10/
David Moeller,,,"Vice President, Global Coronary Marketing at Medtronic",https://www.linkedin.com/in/david-moeller-016b306/
Marie Monrad,,,"Vice President, Labor Management Partnership at Kaiser Permanente",https://www.linkedin.com/in/marie-monrad-315713a8/
Mohammad (Moe) Suleiman,,,"Area Vice President, CalPERS Account Management at Blue Shield of California",https://www.linkedin.com/in/moesuleiman/
Bill Keck,Vice President of Operations,Merrill Gardens,"Vice President of Operations at Merrill Gardens, Seattle",https://www.linkedin.com/in/bill-keck-01305750/
Steve Stock,"Vice President, Finance Portfolio",Kaiser Permanente Information Technology,"Vice President Finance Portfolio, Kaiser Permanente IT",https://www.linkedin.com/in/ststock/
Doug Hires,,,Sr. Vice President at Optum360,https://www.linkedin.com/in/doug-hires-6a21b48/
Rich Gold,,,"Vice President, National Provider Contracting and Network Development at Kaiser Permanente",https://www.linkedin.com/in/rich-gold-a524a27/
Kara Matthew,"Sr. Vice President, Quality Management and Services",Change Healthcare,"Senior Vice President, Quality Management and Services at Change Healthcare",https://www.linkedin.com/in/kara-matthew-9aa74a3/
Bob Katter,,,Executive Vice President at First Databank (FDB),https://www.linkedin.com/in/bobkatter/
Fred Najjar,,,Senior Vice President of Philanthropy at Dignity Health,https://www.linkedin.com/in/fred-najjar-809248/
Jennifer M. Carter,"Vice President, Portfolio Development",McKesson Ventures,"Vice President, Portfolio Development",https://www.linkedin.com/in/jennifer-m-carter-69509168/
Courtney Shepler,,,Vice President Finance at Kaiser Permanente,https://www.linkedin.com/in/courtneyshepler/
Brian Harris,,,Vice President Pharmacy at Sutter Health,https://www.linkedin.com/in/brianlharris1/
Tim Engberg,Vice President - Primary Care,Stanford Health Care,Vice President at Stanford Health Care,https://www.linkedin.com/in/tim-engberg-13a53139/
"Madrone Williams, RN, MSN","Vice President, Quality & Clinical Effectivenes",Sutter Health,"System Vice President, Quality & Clinical Effectiveness at Sutter Health",https://www.linkedin.com/in/madrone-williams-rn-msn-15837a24/
Sumter Armstrong,Vice President,CEP America,"Vice President, Business Development at CEP America",https://www.linkedin.com/in/sumter-armstrong-425b792a/
Jennifer Schiffgens,,,"Vice President, Operations Sutter Shared Laboratory at Sutter Health",https://www.linkedin.com/in/jennifer-schiffgens-3044114/
Steven Wasson,"Vice President, Clinical Solutions",RelayHealth a McKesson Company,"Vice President, McKesson",https://www.linkedin.com/in/steven-wasson-b735451/
Angela Montesa Deftos,"Vice President Medical Group Strategy and People; Board Officer, University Medical Partners",Stanford Health Care,"Vice President Medical Group Strategy and People, UHA Stanford Health Care; Board Officer University Medical Partners",https://www.linkedin.com/in/angeladeftos/
Gary Goldman DDS MD,Executive Vice President Strategic Partnerships,Modio Health,Co Founder and Executive Vice President Strategic Partnerships at Modio Health,https://www.linkedin.com/in/gary-goldman-dds-md-5647996/
Gayatri Shah,Regional Vice President,RehabCare,Regional Vice President at Rehabcare,https://www.linkedin.com/in/gayatri-shah-1143a64/
Terri Guzy,Vice President Provider Network Management,Health Net,VIce President Provider Network Management at Health Net,https://www.linkedin.com/in/terri-guzy-3a0aa43/
Ernie Valente,,,"Vice President, Network Analytics Consulting at Optum",https://www.linkedin.com/in/evalentehealthanalyticsleader/
Sean Taylor,"Vice President, Business Development",MedAmerica,"Vice President, Business Development",https://www.linkedin.com/in/sean-taylor-7a7b891/
Lisa Farnan,"Vice President, Managed Care",Dignity Health,Vice President at Dignity Health,https://www.linkedin.com/in/lisa-farnan-258895/
Brendhan Green,"Vice President, Health System and Payer Strategy and Contracting",One Medical Group,"Vice President, Health System and Payer Contracting",https://www.linkedin.com/in/brendhan-green-003863/
Nancy Clark,"Vice President, Human Resources",Good Samaritan Hospital,"Vice President, Human Resources at Good Samaritan Hospital",https://www.linkedin.com/in/nancy-clark-14890178/
John McInally,,,Vice President and Partner at Philips Healthcare,https://www.linkedin.com/in/johnmcinally/
John Pickett,"Regional Vice President, Provider Solutions","Anthem, Inc.","Regional Vice President, Provider Solutions @ Anthem",https://www.linkedin.com/in/john-pickett-a205282/
Suzanne Blumenthal,,,"Senior Vice President, Market Leader at Cotiviti",https://www.linkedin.com/in/suzblumenthal/
Nancy Chung,"Vice President, Health Mart Strategy & Technology",McKesson,"Vice President, Strategy & Business Development at McKesson",https://www.linkedin.com/in/nancy-chung-35a189/
Steve Tablak,,,"Vice President, GeneWEAVE at Roche Molecular Systems",https://www.linkedin.com/in/steve-tablak-44a39019/
Carla Sanchez,,,Vice President of Operations at Sunrise Senior Living,https://www.linkedin.com/in/carla-sanchez-74b0669/
Michael Monaldo,"Vice President, Facilities Development & Corporate Real Estate",John Muir Health,Vice President at John Muir Health,https://www.linkedin.com/in/michael-monaldo-9732718/
Florent Saint-Clair,Executive Vice President,"Dicom Systems, Inc.","Executive Vice President, Dicom Systems, Inc.",https://www.linkedin.com/in/florent-saint-clair-6428261/
Terry Hill,Vice President for Performance Strategy,Hill Physicians Medical Group,"Vice President, Medical Group Services at Hill Physicians Medical Group",https://www.linkedin.com/in/terry-hill-7391641/
Matt Perdue,Vice President of Financial Planning and Development,Stanford Health Care - University Healthcare Alliance,Vice President of Strategic Planning and Development at Stanford Health Care,https://www.linkedin.com/in/matt-perdue-01a102/
"William ""Bill"" Sugiyama",Vice President of EMS Client Services West,Intermedix,"Vice President of EMS West Client Services, Intermedix",https://www.linkedin.com/in/billsugiyama/
Marc Lamonica,,,"Vice President, Finance at Sutter Health: West Bay Region",https://www.linkedin.com/in/marc-lamonica-6793424/
Julia Prebilich,,,Vice President at Garrison-Randall Executive Search,https://www.linkedin.com/in/juliaprebilich/
"Joshua Szarek, MBA, PMP, 6-Sigma Black Belt",Vice President of Operations,Sound Physicians,Vice President of Operations,https://www.linkedin.com/in/joshuaszarek/
Tony Clark,,,Vice President of Client Development at Propeller Health,https://www.linkedin.com/in/toclark/
Richard Fessler,"Vice President Operations, Pharmacy Optimization",McKesson,"Vice President, Operations, McKesson Pharmacy Optimization",https://www.linkedin.com/in/richard-fessler-7904a725/
Samuel Stolpe,"Vice President, Private Sector",Scientific Technologies Corporation,"Vice President, Private Sector at STC",https://www.linkedin.com/in/samuelstolpe/
John Garcia,,,"Vice President, Government Relations at Kaiser Permanente",https://www.linkedin.com/in/john-garcia-a4698011/
Steve Sweetman,,,"Vice President of Managed Care at Access Medical, Inc.",https://www.linkedin.com/in/stevesweetman/
Nancy Buono Cartwright,,,"Vice President, Communications at Kaiser Permanente",https://www.linkedin.com/in/nancy-buono-cartwright-a548579/
Jillian Thomas,Vice President Ancillary Services and Care Coordination,Mills-Peninsula Medical Center,"Vice President, Ancillary Services and Care Coordination at Mills-Peninsula Medical Center, Sutter Health",https://www.linkedin.com/in/jillian-thomas-1783318/
Shasta Addessi,,,"Vice President, Clinical Service Lines at Mills-Peninsula Health Services, Sutter Health",https://www.linkedin.com/in/shasta-addessi-1579977/
Stacey Zanetti,"Area Vice President, Sales, CA",Kaiser Permanente,"Area Vice President, Sales at Kaiser Permanente",https://www.linkedin.com/in/stacey-zanetti-6708287/
Karen Anderson,,,Owner/Vice President at ABA Physical Therapy Associates,https://www.linkedin.com/in/karen-anderson-381a6240/
Vanetta Van Cleave,,,Vice President Finance at Alameda Health System,https://www.linkedin.com/in/vanetta-van-cleave-34b79829/
Dave Nyburg,,,Vice President at Kaiser Permanente,https://www.linkedin.com/in/dave-nyburg-2712a17/
David Miller,,,Vice President of Sales at Presidiohealth,https://www.linkedin.com/in/david-miller-5a14576/
Doug Nelson,"Vice President - Development, Construction & Real Estate Services",UCSF Benioff Children's Hospital Oakland,"Vice President - Development, Construction, & Real Estate Services at UCSF Benioff Children's Hospital Oakland",https://www.linkedin.com/in/doug-nelson-3504a55/
Suzanne Moore,"Area Vice President, Field Service-West Coast",STERIS Corporation,"Area Vice President, Field Service",https://www.linkedin.com/in/suzanne-moore-a11997b/
Dennis Dabney,,,Senior Vice President - National Labor Relations & OLMP at Kaiser Permanente,https://www.linkedin.com/in/dennisdabney/
Anna Thomas,Vice President & Senior Consultant,The Kinetix Group - Care Delivery Division,Vice President at The Kinetix Group,https://www.linkedin.com/in/annarenethomas/
John Rhine,Senior Vice President Healthcare Services,Medical HR LLC,Senior Vice President Healthcare Services,https://www.linkedin.com/in/johnrhine/
Tracy Sklar,,,Senior Vice President Quality & Patient Experience at Dignity Health,https://www.linkedin.com/in/tracy-sklar-688ba426/
Gaguik khachatourian,"Vice President, Operations",University Healthcare Alliance,"Vice President, Operations University Healthcare Alliance",https://www.linkedin.com/in/gaguik-khachatourian-41514119/
Pablo Bravo Vial,,,Vice President Community Health at Dignity Health,https://www.linkedin.com/in/pablo-bravo-vial-a635244/
Dominique Lee,Vice President of Patient Services,Planned Parenthood Mar Monte,Vice President of Patient Services,https://www.linkedin.com/in/dalee6/
Anne Cao,,,"Vice President, Enterprise Delivery at MedeAnalytics Inc",https://www.linkedin.com/in/anne-cao-0b319312/
Amy McLaughlin,Vice President Strategy,MedAmerica,"Vice President, Strategy",https://www.linkedin.com/in/amy-mclaughlin-6a1412a/
Tom Mann,"Vice President, Business Development",FALCK USA,"Vice President, Business Development at FALCK Northern California",https://www.linkedin.com/in/tom-mann-454a579/
Jeff Passaro,,,"Vice President, Product Performance at Health Net",https://www.linkedin.com/in/jeff-passaro-b848503/
Israel VillaseÌ±or,,,Executive Vice President of Sales and Business Development at IMD Path,https://www.linkedin.com/in/israel-villase%C3%B1or-4a9b5596/
Marty Ardron,Vice President Continuum of Care,Kaiser Permanente,Vice President Continuum of Care Kaiser Permanente,https://www.linkedin.com/in/marty-ardron-43b5aa20/
Sue Johansen,Vice President of Sales,A Place for Mom,"Vice President of Sales, A Place for Mom",https://www.linkedin.com/in/sue-johansen-08b87218/
Eileen Kahn,,,Vice President Care Management at Sutter Health,https://www.linkedin.com/in/eileen-kahn-6105a217/
"Roger Herritz, PE, LEED AP, EDAC","Senior Vice President, Project and Development Services - National Healthcare Practice Lead",JLL,"Senior Vice President, National Healthcare Practice Lead",https://www.linkedin.com/in/roger-herritz-pe-leed-ap-edac-2b221913/
Brian Davis,,,Vice President of Operations at Vitas Healthcare,https://www.linkedin.com/in/brian-davis-336b4183/
"Edward Battista, MS, SPHR-CA, GPHR, SHRM-SCP","Vice President, Human Resources",HCA,"Vice President, Human Resources, Hospital Corp. of America",https://www.linkedin.com/in/edward-battista-ms-sphr-ca-gphr-shrm-scp-312b9365/
Sheila Garner,,,Division VIce President Operations at Brookdale Senior Living,https://www.linkedin.com/in/sheila-garner-48343b21/
Diana Palacio,Vice President of Business Development,National Medical Staffing,Executive Labor Relations Consultant and Vice President of Business Development,https://www.linkedin.com/in/diana-palacio-2a212019/
Sterling Moore,Regional Vice President,Global Atlantic Financial Group Limited,Regional Vice President at Global Atlantic Financial Group,https://www.linkedin.com/in/sterling-moore-0b004919/
Susan Hallett,Vice President Strategic Partnerships & Innovation,Blue Shield of California,Vice President Strategic Partnership and Innovations,https://www.linkedin.com/in/susan-hallett-989b6b17/
Vince Sanchez,,,"Vice President, Operational Excellence at UnitedHealthcare",https://www.linkedin.com/in/vincesanchez/
Karen Mitchell,,,Group Vice President at MedeAnalytics,https://www.linkedin.com/in/karen-mitchell-a154532/
Leslie Francis,,,"Vice President, Finance Strategy and Management at Kaiser Permanente",https://www.linkedin.com/in/leslie-francis-a569011/
Ronda C.,"Vice President, Regional Sales","Atirix Medical Systems, Inc.",Vice President Regional Sales at Atirix Medical Systems,https://www.linkedin.com/in/rondakcarlson/
Molly Lenz,"Senior Vice President, Product Delilvery & Strategy",Zelis Healthcare,"Senior Vice President, Product Delivery & Strategy at Zelis Healthcare",https://www.linkedin.com/in/molly-lenz-235413/
Kevan Corbett,,,"Vice President, GPO Operations at McKesson Specialty Health",https://www.linkedin.com/in/kevan-corbett-4ab196/
Scott Lipsitz,"Co-Founder, Executive Vice President of Corporate Development","Vizi Health Solutions, Inc.","Co-Founder and Executive Vice President of Corporate Development at Vizi Health Solutions, Inc.",https://www.linkedin.com/in/scott-lipsitz-84195548/
Grace Ibe RN BSN MSN,"Vice President,Patient Experience","Good Samaritan San Jose, CA","Vice President, Patient Experience at Good Samaritan Hospital",https://www.linkedin.com/in/graceibe/
David Veneziano,,,Executive Vice President at American Cancer Society,https://www.linkedin.com/in/david-veneziano-9655b011/
Debbie Mackey,,,Vice President of Patient Experience at HCA - Regional Medical Center of San Jose,https://www.linkedin.com/in/debbie-mackey-14394b3/
Carolyn Glaser,,,Vice President for Strategy and Operations at The Center for Health Design,https://www.linkedin.com/in/cequist/
Brandon Eastman-King,,,Vice President of Human Resources & Facility Compliance Officer at Watsonville Community Hospital,https://www.linkedin.com/in/brandon-eastman-king-518804132/
Mai Mai Cantos,,,Vice President at Health Career Connection,https://www.linkedin.com/in/mai-mai-cantos-21803a15/
Paul White,,,Vice President at Securitas Security Services USA,https://www.linkedin.com/in/pauldwhite/
Susan Harmon,,,"Regional Vice President, Sales at athenahealth",https://www.linkedin.com/in/susan-harmon-608110b/
Jill Sullivan,"Vice President, Hospital Transformation",Lucile Packard Children's Hospital,Vice President at Lucile Packard Children's Hospital at Stanford,https://www.linkedin.com/in/jill-sullivan-8226516/
Justine Zilliken,"Assistant Vice President, Specialty &Surgical Services",NorthBay Healthcare,"Assistant Vice President, Specialty & Surgical Services at NorthBay Healthcare",https://www.linkedin.com/in/justine-zilliken-4035914/
Ty Lawson,,,"Vice President, National Market Solutions at Kaiser Permanente",https://www.linkedin.com/in/ty-lawson-2965023/
Sallie Kennedy,Vice President of Regulatory Affairs and Compliance,Alere Home Monitoring,Vice President of Regulatory Affairs and Compliance at Alere Home Monitoring,https://www.linkedin.com/in/sallie-kennedy-64924a/
Tim Boozan,,,Vice President GPO Services (Unity) at McKesson,https://www.linkedin.com/in/tim-boozan-aa68ba91/
Robert Guerin,Vice President Sales,Radiometer,Vice President Sales,https://www.linkedin.com/in/robert-guerin-2251599/
Abby Bourhis,,,Vice President of Home Care and Support Services at Institute on Aging,https://www.linkedin.com/in/abbybourhis/
