name,position,company,description,linkedin_url
Stacy Mays,,,"Chief Operating Officer, UNC Health Alliance at UNC Health Care",https://www.linkedin.com/in/stacymays
Nancy Paridy,"Senior Vice President, Chief Administrative Officer",Shirley Ryan AbilityLa,"SVP, Chief Administrative Officer at Shirley Ryan AbilityLa",https://www.linkedin.com/in/nancy-paridy-56521615
Abhishek Solanki,"Chief Quality Officer, Department of Radiation Oncology",Loyola University Medical Center,Chief Quality Officer at Loyola University Medical Center,https://www.linkedin.com/in/abhishek-solanki-5b733956
Maureen Sullivan,Senior Vice President and Chief Strategy Officer,Blue Cross Blue Shield Association,SVP and Chief Strategy Officer at Blue Cross Blue Shield Association,https://www.linkedin.com/in/maureen-sullivan-4b38754
Eric Meizlish,,,"Co-founder, President & Chief Strategy Officer at Procured Health",https://www.linkedin.com/in/ericmeizlish
Michael Mutterer,,,Senior Vice President & Chief Nursing Officer at Riverside HealthCare,https://www.linkedin.com/in/michaelmutterer
Aytekin Oto,,,"Professor of Radiology, Section Chief of Abdominal Imaging at University of Chicago",https://www.linkedin.com/in/aytekin-oto-53a069106
Cyanne Demchak,Chief Operating Officer and Market Manager - Medicare,Cigna-HealthSpring,Chief Operating Officer and Market Manager - Medicare at Cigna-HealthSpring,https://www.linkedin.com/in/cyanne-demchak-8112845
Dianna GRANT BURKE,,,Vice President of Medical Affairs/ Chief Medical Officer at Molina Healthcare,https://www.linkedin.com/in/dianna-grant-burke-6198aa120
"Daniel Zomchek, Ph.D., FACHE",,,Medical Center Director/Chief Executive Officer at Milwaukee VA Medical Center,https://www.linkedin.com/in/daniel-zomchek-ph-d-fache-341082a5
Peter McCanna,Executive Vice President and Chief Operating Officer,Northwestern Medicine,Executive Vice President and Chief Operating Officer -- Northwestern Medicine,https://www.linkedin.com/in/peter-mccanna-784619104
Karolina Wisniewska,,,Senior Executive Assistant to Chief Information Officer at Presence Health,https://www.linkedin.com/in/karolinawisniewska
Robert Smoot,,,Senior Vice President - Chief Mission Officer at AMITA Health,https://www.linkedin.com/in/robertsmoot
Kelley Clancy,,,Senior Vice President/Chief Advocacy Officer at AMITA Health,https://www.linkedin.com/in/kelley-clancy-4b7732105
Diana Woytko,,,"Senior Vice President, Chief Quality Officer at AMITA Health",https://www.linkedin.com/in/diana-woytko-38910287
"Barbara Loeb MD, MBA, CPE, FACP, FACPE",Chief Medical Officer Chicago Health System,Tenet Healthcare,Chief Medical Officer at Chicago Health System - Tenet Healthcare,https://www.linkedin.com/in/barbaraloebmd
Bob Permut,,,Senior Vice President & Chief Medical Officer at Provena Health,https://www.linkedin.com/in/bob-permut-a182846
"Vincent A. Kucich, MD MBA FACS FACHE",,,Chief Medical Officer - Central States Region at Presence Health,https://www.linkedin.com/in/vincentakucichmd
Kelly Jo Golson,"Senior Vice President, Chief Marketing Officer",Advocate Health Care,Senior Vice President & Chief Marketing Officer at Advocate Health Care,https://www.linkedin.com/in/kelly-jo-golson-3197288
William Skip Hidlay,,,"Vice President, Chief Communications and Marketing Officer at University of Chicago Medicine",https://www.linkedin.com/in/skiphidlay
Dominic Nakis,,,"Senior Vice President, Chief Financial Officer at Advocate Health Care",https://www.linkedin.com/in/dominic-nakis-2892322
Talha R. Ashraf,President/Chief Executive Officer/Chairman of the Board,Workwell Medical Group,Chief Executive Officer | PE Operating Partner | Chief Financial Officer | Board of Director,https://www.linkedin.com/in/talhaashraf
"Jeffrey Linder, MD, MPH, FACP","Chief, Division of General Internal Medicine and Geriatrics",Northwestern University - The Feinberg School of Medicine,"Chief, Division of General Internal Medicine and Geriatrics, Northwestern Feinberg School of Medicine",https://www.linkedin.com/in/jeffreyalinder
Ken Christensen,,,"Chief Operating Officer, Physician RCM Services at Conifer Health Solutions",https://www.linkedin.com/in/ken-christensen-1b604711
John Skeans,,,Executive Vice President -Chief Financial Officer at Northwest Community Healthcare,https://www.linkedin.com/in/john-skeans-8206bb38
"Michael McKenna,MD",,,Executive Vice President and Chief Medical Officer at McLaren Health Care,https://www.linkedin.com/in/michael-mckenna-md-94414113
Peggy Norton Rosko,Senior Vice President and Chief Nursing Officer,Centegra Health System,"Senior Vice President, Chief Nursing Officer at Centegra Health System",https://www.linkedin.com/in/peggy-norton-rosko-b88b1a3
Jonathan Birnberg,,,Associate Chief Quality Officer-Systems Improvement at NorthShore University HealthSystem,https://www.linkedin.com/in/jonathan-birnberg-7304a323
"Anthony Ghidorzi, D.O., J.D.",,,"Chief Medical Information Officer, Midwest Region at Adventist Health System",https://www.linkedin.com/in/anthony-ghidorzi-d-o-j-d-8648859
"Linda Wohlgemuth, M.B.A., B.S.N., FACHE",Senior Vice President & Chief Operating Officer,"United Hospital System, Inc.",Senior Vice President & Chief Operating Officer at United Hospital System,https://www.linkedin.com/in/linda-wohlgemuth-m-b-a-b-s-n-fache-61b42355
Julie B.,,,Executive Vice President and Chief Financial Officer at YMCA of Metropolitan Chicago,https://www.linkedin.com/in/julie-b-6987b924
"David L. Tomlinson MBA, MHA, FACHE",,,Executive Vice President & Chief Financial Officer at Centegra Health System,https://www.linkedin.com/in/dlt2006
Burt Piper,,,Executive Vice President/Chief Operating Officer at Ephraim McDowell Health,https://www.linkedin.com/in/burt-piper-3194313a
John Mordach,"Senior Vice President,Chief Financial Officer",Rush University Medical Center,"Senior Vice President,Chief Financial Officer at Rush University Medical Center",https://www.linkedin.com/in/john-mordach-62a6403
Thomas Moran,,,Vice President and Chief Medical Information Executive at Northwestern Memorial Health Care,https://www.linkedin.com/in/thomas-moran-b5b66b77
Paul Danao,Senior Vice President and Chief Marketing Officer,Healthcare Payment Specialists,"Senior Vice President and Chief Marketing Officer at Healthcare Payment Specialists, LLC",https://www.linkedin.com/in/pauldanao
James Richardson MD FACEP,,,System Quality and Safety Officer/Chief Medical Officer Holy Cross at Sinai Health System,https://www.linkedin.com/in/james-richardson-md-facep-a1917a50
Maureen Slade,Vice-President and Associate Chief Nurse Executive,Northwestern Memorial Hospital,Vice-President of Operations and Associate Chief Nurse Executive at Northwestern Memorial Hospital,https://www.linkedin.com/in/maureen-slade-38b92231
Toni-Denise Espina,"Chief Resident Physician (PGY4), Internal Medicine",Advocate Illinois Masonic Medical Center,"Chief Resident (PGY4), Internal Medicine at Advocate Illinois Masonic Medical Center",https://www.linkedin.com/in/tespina2
Debra ODonnell,Senior Vice President/Chief Nurse Executive,Northwestern Medicine at Central Dupage Hospital,"Senior Vice President/Chief Nursing Officer at Northwestern Medicine, Central DuPage Hospital",https://www.linkedin.com/in/debra-odonnell-0b622793
Deborah Green,EVP/ Chief Innovation & Global Services Officer,AHIMA,"EVP/Chief Innovation and Global Services Officer, American Health Information Assn. (AHIMA)",https://www.linkedin.com/in/deborah-green-b99a779
Michael Hicks,,,Senior Vice President & Chief Operating Officer at Ingalls Memorial Hospital and Health System,https://www.linkedin.com/in/michael-hicks-51931020
Barry Wershil,"Chief Division of Pediatric Gastroenterology, Hepatology and Nutrition",Ann & Robert H. Lurie Childrens Hospital of Chicago,"Chief Division of Pediatric Gastroenterology, Ann & Robert H. Lurie Childrens Hospital of Chicago",https://www.linkedin.com/in/barry-wershil-82b1a142
"Laura Concannon MD, MBA, FACP",Vice President Medical Affairs/Chief Medical Officer,Presence Saints Mary and Elizabeth Medical Centers,"Vice President Medical Affairs/Chief Medical Officer Mid-City Region, Presence Health",https://www.linkedin.com/in/laura-concannon-md-mba-facp-8955a182
Tracy Rogers,,,Senior Vice President and Chief Integration Officer at AMITA Health (FKA Alexian Brothers health System),https://www.linkedin.com/in/tracy-rogers-441b346
Richard Lieber,Chief Scientific Officer & Senior Vice President,Shirley Ryan AbilityLa,Chief Scientific Officer & Senior VP at the Shirley Ryan AbilityLab (former Rehabilitation Institute of Chicago),https://www.linkedin.com/in/richard-lieber-8006353a
Lisa Dykstra,,,Sr. Vice President & Chief Information Officer at Ann & Robert H. Lurie Childrens Hospital of Chicago,https://www.linkedin.com/in/lisa-dykstra-817ba140
Jacklynn Lesniak MS BSN RN NEA-BC,Senior Vice President / Chief Nursing Officer,Cancer Treatment Centers Of America at Midwestern Regional Medical Center,Senior Vice President & Chief Nursing Officer Cancer Treatment Centers of America at Midwestern Regional Medical Center,https://www.linkedin.com/in/jacklynn-lesniak-ms-bsn-rn-nea-bc-51455617
James Wyatt,"Division Chief, Sleep Disorders and Sleep/Wake Research",Rush University Medical Center,"Ph.D., D.ABSM, FAASM, Division Chief, Sleep Disorders and Sleep/Wake Research at Rush University Medical Center",https://www.linkedin.com/in/james-wyatt-934b2341
"Christopher G. Lis, PhD",,,Chief Strategy Officer at Lexington Health Network,https://www.linkedin.com/in/christopherglis
Avi Lev,,,Interim Chief Marketing Officer at Villa Healthcare,https://www.linkedin.com/in/avilevclcs
"Daniel Lace, MD, CPE, FAAPL","Chief Medical Officer, Healthcare and Life Sciences Consultant",Leaders in Medicine,Chief Medical Officer at Leaders in Medicine,https://www.linkedin.com/in/daniellacemd
"Bryan Becker MD, MMM, FACP, CPE",Chief Medical Officer Village Health and member of the Office of the Chief Medical Officer,DaVita Kidney Care,"Chief Medical Officer, DaVita Village Health .",https://www.linkedin.com/in/bryanneilbecker
Kristin Ramsey,Vice President of Operations/Associate Chief Nurse Executive,Northwestern Memorial Hospital,Senior Vice President/Chief Nurse Executive,https://www.linkedin.com/in/kristin-ramsey-5510645
Daniel Castillo,"EVP - Population Health, Chief Strategy Officer, Chief Quality Officer",Evolution Health,"Chief Strategy Officer, EVP - Population Health",https://www.linkedin.com/in/daniel-castillo-a29376
Pankaj Vashi MD.AGAF.FASPEN,"Chair Department of Medicine,Chief Deparment of Gastroenterology and Nutrition.",Cancer Treatment Centers of America,"Chair, Department of Medicine and Chief, Department of Gastroenterology/Nutrition.",https://www.linkedin.com/in/pankaj-vashi-md-agaf-faspen-20b43740
Charles Bareis,"Chief Medical Officer, Tenet Healthcare Chicago Market",Tenet Heathcare,"Chief Medical Officer, Tenet Chicago Market",https://www.linkedin.com/in/charles-bareis-a006104
"Brent Smith, DO, MMM","Vice President, Clinical Integration, Chief Medical Officer",Edward Health Services Corp.,"Vice President, Clinical Integration, Chief Medical Officer",https://www.linkedin.com/in/brent-smith-do-mmm-251a2811
Shohreh Shahabi,"Chief, Division of Gynecologic Oncology in the Department of Obstetrics and Gynecology",Northwestern Memorial Hospital,Gynecologic Oncologist/ Chief of Gynecologic Oncology in the Department of Obsetrics and Gynecology,https://www.linkedin.com/in/shohreh-shahabi-91148771
Doug King,,,"Senior Vice President, Administration and Chief Information Officer at Landauer, Inc.",https://www.linkedin.com/in/doug-king-2763a2a
Donald Russell,,,Sr. Vice President & Chief Human Resources Officer at AMITA Health,https://www.linkedin.com/in/donald-russell-b0350ba
Mladen Vidovich,"Chief, Cardiology, Jesse Brown VA Medical Center",Department of Veterans Affairs,"Chief, Cardiology at Jesse Brown VA Medical Center, Chicago, Illinois",https://www.linkedin.com/in/mladen-vidovich-7409a12
Brenda Jackson,,,Vice President at Trinity Hospital,https://www.linkedin.com/in/brenda-jackson-8356263
Shanawaz M Khan MBA,GM Life Science | GM Scientific Imaging | VP Sales Marketing Healthcare | VP Marketing Imaging |,General Manager Driving Growth and Innovation through Sales and Marketing,GM | General Manager | Vice President Sales Marketing | VP Sales Marketing Healthcare | VP Marketing Laboratory Research,https://www.linkedin.com/in/shanawazmkhan
Barbara Anason,VP and Chief Marketing Officer,UHC,"VP, KM & Mktg Services at UHC",https://www.linkedin.com/in/barbara-anason-16636a9
Patty Nedved,"Interim Chief Nursing Officer, VP Clinical Nursing",Rush University Medical Center,Associate Vice President Professional Practice at Rush University Medical Center,https://www.linkedin.com/in/patty-nedved-b208938
Bradley Hinrichs,,,"Vice President-Hospital Operations, Administrative VP-Transformation at Rush University Medical Center",https://www.linkedin.com/in/bradley-hinrichs-01760613
Rob Utter,Exec. VP/COO,The Blackhawk Statement Group,Exec. Vice President/COO at Blackhawk Consulting,https://www.linkedin.com/in/rob-utter-6865505
David Trace,VP Medical Affairs,Mckesson,Vice President Medical Affairs at McKesson Provider Technologies,https://www.linkedin.com/in/david-trace-9b6a8b
Peg Stone,VP Physician Compensation & Contracting,Advocate Medical Group,Vice President Professional Arrangements at Advocate Health Care,https://www.linkedin.com/in/peg-stone-49b5811
Brian Noviskis,Vice President Human Resources (VP HR) | Chief HR Officer (CHRO) | Senior HR Business Partner,In Transition,Vice President Human Resources (VP HR) | Chief HR Officer (CHRO) | Strategic HR Business Partner,https://www.linkedin.com/in/brian-noviskis
Nathan Amoruso,VP Revenue Cycle,Accretive Health,"Senior Vice President, Revenue Cycle",https://www.linkedin.com/in/nathan-amoruso-bb8a7a6
Devin McKeever,AMG VP of Shared and Support Operations,Advocate Health Care,Vice President - System Business Development and Outpatient Operations at Advocate Health Care,https://www.linkedin.com/in/devin-mckeever-ab1b336
Neenah Powell,,,"VP Operations at A-Z Alliance, Inc.",https://www.linkedin.com/in/neenahpowell
Karen Paradiso,,,"VP US Client Integration at CellTrak Technologies, Inc.",https://www.linkedin.com/in/karen-paradiso-8290105
Susan Okuno-Jones,VP Nursing Practice and Innovation,Advocate Health Care,"Vice President, Operations, Patient Care Svcs, Chief Nurse Executive at Advocate Good Samaritan Hospital",https://www.linkedin.com/in/susan-okuno-jones-83432b6
Bob Fogel,VP Business Development,CID Resources,Senior VP-Business Development CID Resources,https://www.linkedin.com/in/bob-fogel-69954b27
Patricia Steeves ONeil,"Asst VP, Chief Investment Officer & Treasurer",Rush University Medical Center,"VP, Treasurer, Rush University Medical Center",https://www.linkedin.com/in/patricia-steeves-o-neil-99a7959
Pamala Smith,VP Operations,Advocate Medical Group,Vice President Nursing/CNE at Advocate Medical Group,https://www.linkedin.com/in/pamala-smith-67558214
Kathleen Gunderson,"VP, Network Ancillary Services",Alexian Brothers Health System,"VP, Network Ancillary Services at AMITA Health System",https://www.linkedin.com/in/kathleen-gunderson-1057b95
Marco Capicchioni,VP of Facility Design and Construction,The University of Chicago,"VP of Facility Planning, Design and Construction at The University of Chicago Medicine",https://www.linkedin.com/in/marco-capicchioni-a7609562
Ron Davis,VP Business Development,MD Preferred Services,Ron Davis SR VP Business Development at US Medical Specialties,https://www.linkedin.com/in/rondavismdp
Jayne Resek,,,"Vice President, Consulting",https://www.linkedin.com/in/jayne-resek-37661411
Robert Gel,,,Managing Vice President - York Risk Services Group,https://www.linkedin.com/in/robert-gelb-0523603
Emmet Goldberg,,,"Vice President, Business Development at Vizient, Inc",https://www.linkedin.com/in/emmet-goldberg-2954b85
"Robin Czajka, CARN BC CMRP",,,"Service Line Vice President, Premier, inc. and SymmedRx",https://www.linkedin.com/in/robinczajka
Arnie Kimmel,Senior VP for Corporate Services,"Franciscan Alliance, Inc.",CEO at Franciscan St James Health,https://www.linkedin.com/in/arnie-kimmel-39038a4
"Cindy Welsh RN, MBA, FACHE",,,"Vice President, Adult Critical Care and Medical Professional Affairs at Advocate Health Care",https://www.linkedin.com/in/cindy-welsh-rn-mba-fache-96536714
Niel Veirup,,,Vice President at PatientMatters,https://www.linkedin.com/in/niel-veirup-04795111
Bob Glover,,,Vice President at Cardinal Health,https://www.linkedin.com/in/bob-glover-7805027
Ryan Siemers,,,Vice President at Premier Inc.,https://www.linkedin.com/in/ryan-siemers-1a51205
"Ronald Hirsch, MD, FACP, CHCQM",,,Vice President at R1,https://www.linkedin.com/in/ronald-hirsch-md-facp-chcqm-92155322
Eric Alvarez,,,Vice President,https://www.linkedin.com/in/eric-alvarez-4b40a416
Brian Carey,,,Vice President at Express Scripts,https://www.linkedin.com/in/brcarey
Andy Perl,,,Vice President at Synapse PDI,https://www.linkedin.com/in/andy-perl-49ba1278
Susan Campbell,,,Vice President at Kaufman Hall,https://www.linkedin.com/in/susan-campbell-28148
Karl Karlsson,,,Vice President at Sg2,https://www.linkedin.com/in/karlkarlsson
Lisa Simovic,,,Vice President at Sg2,https://www.linkedin.com/in/lisa-simovic-311a628
Michelle Piel,,,"Vice President, PerfectServe Inc.",https://www.linkedin.com/in/michelle-piel-11b2a814
"Jeff Parker, MA",,,Vice President at Furst Group,https://www.linkedin.com/in/jeff-parker-ma-04497232
Jeremy Goldberg,,,Corporate Vice President,https://www.linkedin.com/in/jeremy-goldberg-15387611
Bryan Cali,,,Vice President at Kaufman Hall,https://www.linkedin.com/in/bryan-cali-436a744
"Trish Wegner, B.S. Pharm., Pharm.D., FASHP",,,Vice President at ICHP,https://www.linkedin.com/in/trish-wegner-b-s-pharm-pharm-d-fashp-7926897
Gordy Sofyanos,,,Vice President at Kaufman Hall,https://www.linkedin.com/in/gordy-sofyanos-87926b3
Alysha Fluno,,,Vice President at Aon Hewitt,https://www.linkedin.com/in/alysha-fluno-58892163
Chad OConnor,,,Vice President at Sg2,https://www.linkedin.com/in/chad-o-connor-72aabb4
Alexander Wiliams,,,Vice President at Witt Kieffer,https://www.linkedin.com/in/alexander-wiliams-825ab21a
Ted Pfeiffer,,,Vice President at Sg2,https://www.linkedin.com/in/ted-pfeiffer-7304969
Jeff Moser,,,Vice President at Sg2,https://www.linkedin.com/in/jeff-moser-3205b27
Mark Muench,,,Vice President at Cerner Corp.,https://www.linkedin.com/in/mark-muench-1a5633
Jim Medendorp,,,Vice President Kaufman Hall,https://www.linkedin.com/in/jim-medendorp-9247363
Dawn C. LeRoy,,,Vice President at MacNeal Hospital,https://www.linkedin.com/in/dawn-c-leroy-77a18112a
Tina Wardrop,,,Vice President at The Camden Group,https://www.linkedin.com/in/tina-wardrop-2a30ab35
Sarah Babula Kerndt,,,Vice President Pathways.org,https://www.linkedin.com/in/sarah-babula-kerndt-48471916
Leo Miller,,,Vice President at Haymarket Center,https://www.linkedin.com/in/leo-miller-70702312
James Gorman,,,"Vice President, OptumInsight",https://www.linkedin.com/in/james-gorman-11a526
Joe Bandra,,,Vice President at TRIMARK INTERNATIONAL,https://www.linkedin.com/in/joe-bandra-01761614
Richelle Murakami,,,Vice President at KARS Express,https://www.linkedin.com/in/richellemurakami
Paula Elliott,,,Vice President at Impact Advisors,https://www.linkedin.com/in/paula-elliott-02808067
Ann Weist,,,Vice President at The Nurse Agency,https://www.linkedin.com/in/ann-weist-1a73399
Dale Woodin,,,Vice President at American Hospital Association,https://www.linkedin.com/in/dale-woodin-11b48ba2
"Peter OConnor, RCDD, EMT",,,Vice President at Hoefer Wysocki Architecture,https://www.linkedin.com/in/peter-o-connor-rcdd-emt-7b184a10
Tracy Spencer,,,Vice President at Solid Benefit Guidance,https://www.linkedin.com/in/tracy-spencer-34a93b2
Tony Ferracane,,,Vice President at Community Healthcare System,https://www.linkedin.com/in/tony-ferracane-7bbb8611
Justin Busby,,,"Vice President at Capitol Consulting, LLC",https://www.linkedin.com/in/justin-busby-5931b01a
Kristopher Goetz,,,Senior Vice President at Kaufman Hall,https://www.linkedin.com/in/kristopher-goetz-7a23a34
Laura Rissover,,,Vice President at Truven Health Analytics,https://www.linkedin.com/in/lrissover
Luis Velasquez,,,Vice President at Total Home Health,https://www.linkedin.com/in/luis-velasquez-8b761722
Gaylee Morgan,,,Vice President at Health Management Associates,https://www.linkedin.com/in/gaylee-morgan-b56a0a13
"George F. Bergstrom, FACHE",,,Vice President at American Hospital Association,https://www.linkedin.com/in/george-f-bergstrom-fache-a866b3
Linda Prager,,,"Vice President, Editor in Chief, Sg2",https://www.linkedin.com/in/linda-prager-2497291
Tom Hubner,,,"Vice President at Toyon Associates, Inc.",https://www.linkedin.com/in/tom-hubner-10799811
Haydn Bush,,,Vice President at McCabe Message Partners,https://www.linkedin.com/in/haydnbushmsgpartners
Debra Stock,,,Vice President at American Hospital Association,https://www.linkedin.com/in/debra-stock-27005b1
Laura Pollack,,,Vice President at Northwest Community Hospital,https://www.linkedin.com/in/laura-pollack-218153
Angela Hanson,,,Vice President Strategy & Business Development,https://www.linkedin.com/in/angela-hanson-52653928
Pei Tang,,,"Vice President, Analytic Solutions, Alere",https://www.linkedin.com/in/pei-tang-972a5413
Anne Farley,,,"Vice-president at EPI-Q, Inc",https://www.linkedin.com/in/anne-farley-0145016
Virginia Waterstraat,,,"Vice President at Strategic Reimbursement, Inc.",https://www.linkedin.com/in/virginia-waterstraat-72155740
Dina LaFramboise,,,Vice President at Solution Marketing Services,https://www.linkedin.com/in/dina-laframboise-6769324
Jack Wells,,,Vice President at Wells Fargo Bank,https://www.linkedin.com/in/jack-wells-99684810
Martin Ovens,,,"Vice President at Coventry, an Aetna Company",https://www.linkedin.com/in/martin-ovens-8046619a
Michael Kernan,,,Vice President at A-Abiding Care Inc.,https://www.linkedin.com/in/michaelwkernan
Lucy Zielinski,,,Vice President at GE Healthcare Camden Group,https://www.linkedin.com/in/lucy-zielinski-a45775
Debbie Ryan,,,Vice President at Kaufman Hall in the Planning Practice,https://www.linkedin.com/in/debbie-ryan-1452a319
David Ungurean,,,"Vice President, Northwest Community Hospital Foundation",https://www.linkedin.com/in/david-ungurean-9b98442
Staci Bettiker,,,"Vice President at Nutrition Care Systems, Inc.",https://www.linkedin.com/in/staci-bettiker-4253603
Mark Lovelace,,,"Vice President at Quality Fabricators Inc. and Owner, Quality Fabricators Inc.",https://www.linkedin.com/in/mark-lovelace-7957b73
dorrie seyfried,,,Vice President Risk Management Services IPMG,https://www.linkedin.com/in/dorrie-seyfried-b1071620
Nate Olson,,,"Vice President at Illinois Collection Service, Inc.",https://www.linkedin.com/in/nate-olson-8948976
"Mike Baiardo, CPCU, ARM, AIM",,,Vice President at Illinois Health & Hospital Association,https://www.linkedin.com/in/mike-baiardo-cpcu-arm-aim-42b7a423
Mark A. Urquhart,,,Vice President at The University of Chicago Medical Center,https://www.linkedin.com/in/mark-a-urquhart-a085502
Catie Heindel,,,"Vice President at Strategic Management Services, LLC",https://www.linkedin.com/in/catie-heindel-9613071a
"Amy Scheu, MSH, CHPCA",,,Vice President Hospice and Palliative Care at Advocate Health Care,https://www.linkedin.com/in/amy-scheu-msh-chpca-7a68085
Chris Hartemayer,,,Vice President - Revenue Cycle Operations at R1 RCM,https://www.linkedin.com/in/chrishartemayer
Posh M. Charles,,,"Vice President, Community Affairs, Northwestern Memorial HealthCare",https://www.linkedin.com/in/pocharles
Barry Mandell,,,Vice President at Jackson Park Hospital & Medical Center,https://www.linkedin.com/in/barry-mandell-2b37581a
Anne Marie Benedicto,,,Vice President at Joint Commission Center for Transforming Healthcare,https://www.linkedin.com/in/anne-marie-benedicto-9327676
Jaclyn Taverna,,,"Vice President at Healthy Farm, Plate, You, LLC",https://www.linkedin.com/in/jaclyn-taverna-21102b4
Laura Bishop,,,"Vice President at Home Care Personal Services, Inc.",https://www.linkedin.com/in/laura-bishop-7b052410
Diane Schultz,,,Vice President -helping small to midsize medical practices thrive.,https://www.linkedin.com/in/integrityleadershipsuccess
Tony Malcoun,,,"Vice President- Population Health Consulting Group at Premier, Inc.",https://www.linkedin.com/in/tony-malcoun-3b79223
David Skinner,,,Vice President at Daniels Health,https://www.linkedin.com/in/davidrossskinner
Kim Kessler,,,"Vice President, Product at Caremerge",https://www.linkedin.com/in/kimleekessler
"Nicolas M. Casati, DBA",,,"Reviewer, VP, former IT Adviser & CRCST",https://www.linkedin.com/in/ncasati
"Jennifer Holden, PMP",,,Proven Healthcare VP | Medical Device | Biotech | Patient Experience | Strategic Insights,https://www.linkedin.com/in/jennifer-holden-pmp-676bab4
Gary Solomon,,,"Director, Chicago Metro Hand Therapy, LLC., President- American Society of Hand Therapists; AHTF Board of Directors",https://www.linkedin.com/in/gary-solomon-6674487
Ernie Harris,,,Vice President of Sales,https://www.linkedin.com/in/eaharris
Axel E Lapica,,,Group Vice President at DaVita,https://www.linkedin.com/in/axel-e-lapica-031667
Nilesh Rajadhyax,,,"Vice President, Healthcare at TransUnion",https://www.linkedin.com/in/nileshrajadhyax
Robert Green,,,Senior Vice President,https://www.linkedin.com/in/robert-green-8065b99
Brent Arnold,,,Senior Vice President,https://www.linkedin.com/in/brent-arnold-679226a
Ed Matteson,,,"Vice President, Kurtz EMS",https://www.linkedin.com/in/ed-matteson-bbb60218
Paul Jurgensen,,,Vice President of Sales at Polymedco,https://www.linkedin.com/in/paul-jurgensen-5498306
Joseph Tuma,,,Vice President Sales,https://www.linkedin.com/in/joseph-tuma-19345a9
"Angela Maris, CAHIMS",,,Regional Vice President at Virtelligence,https://www.linkedin.com/in/angelamaris
Janine Schoen,,,Vice President at Alden Management,https://www.linkedin.com/in/janine-schoen-0b9b0758
Laura Scoliere,,,Vice President Sales,https://www.linkedin.com/in/laura-scoliere-371b417
Gaurav Bhattacharyya,,,Division Vice President at DaVita,https://www.linkedin.com/in/gaurav-bhattacharyya-871ba31
Kevin Bargon,,,Vice President at Northwestern Medicine,https://www.linkedin.com/in/kevin-bargon-6677a41
Joyce McClaren,,,Divisional Vice President at DaVita,https://www.linkedin.com/in/joyce-mcclaren-94b52ba0
"Jeremiah Leonard MS, RN",,,Vice President of Operations at TeamHealth,https://www.linkedin.com/in/jeremiah-leonard-ms-rn-8237bb47
Jeff Kilpatrick,,,Vice President at Kaufman Hall,https://www.linkedin.com/in/jeff-kilpatrick-18367a7
Susan Reagan,,,Vice President Sales at Connecture,https://www.linkedin.com/in/susan-reagan-10045750
Doug Irvin,,,Vice President,https://www.linkedin.com/in/dougirvin1
John Swift,,,Vice President of Sales,https://www.linkedin.com/in/john-swift-8295179
Matt Smith,,,Division Vice President at Conduent,https://www.linkedin.com/in/mattsmith72
"Erika K. Van Wagner, MHA",,,"Vice President, IL Market",https://www.linkedin.com/in/erika-k-van-wagner-mha-92630a19
Mitchell Corwin,,,"Vice President, Finance at AVIA",https://www.linkedin.com/in/mitchell-corwin-8b39a6
Robert Pittroff,,,Regional Vice President,https://www.linkedin.com/in/robertpittroff
Erin Miller,,,Vice President of Sales at Vi,https://www.linkedin.com/in/erin-miller-6604a77
Matt Schwartz,,,Vice President-Sales at healthfinch,https://www.linkedin.com/in/matt-schwartz-6940862
Curtis Smith,,,Executive Vice President,https://www.linkedin.com/in/curtis-smith-3984701
Nancy Anderson,,,"Vice President, Contracting",https://www.linkedin.com/in/nancy-anderson-38b21711
George Thomas,,,"Partner at TimeDoc, Inc.",https://www.linkedin.com/in/gthomasiv
James Breese,,rrent: I am currently the VP of Sales for McKesson...,Vice President Sales at McKesson,https://www.linkedin.com/in/james-breese-36992118
Jason Branch,,,Regional Vice President,https://www.linkedin.com/in/jason-branch-8027996
Pierre Verger,,,Vice President of Operations,https://www.linkedin.com/in/pierre-verger-37289924
Tim Martin,,,Territory Vice President at McKesson,https://www.linkedin.com/in/tim-martin-90356a15
john ogunkeye,,,Executive Vice President,https://www.linkedin.com/in/john-ogunkeye-1b746382
Michael Karson,,,Vice President of Operations at Optum,https://www.linkedin.com/in/michael-karson-14543a125
Michael Humphrey,,,National Vice President at Sg2,https://www.linkedin.com/in/michael-humphrey-3b026443
Susan Dieter,,,Area Vice President,https://www.linkedin.com/in/susan-dieter-7a590512
Paul Lebedinsky,,,COO of Kolea Healthcare,https://www.linkedin.com/in/paul-lebedinsky-35b602119
Jay Prystowsky,,,"Associate Vice President, Sg2",https://www.linkedin.com/in/jay-prystowsky-2b608352
Matt Krutky,,,"Associate Vice President, Sg2",https://www.linkedin.com/in/matt-krutky-2241b34
Debi Jordan,,,Vice President of Operations,https://www.linkedin.com/in/debi-jordan-30589a1a
Paul Taramelli,,,Regional Vice President,https://www.linkedin.com/in/paul-taramelli-7a963460
Mary Vega,,,--Vice President of Nursing,https://www.linkedin.com/in/mary-vega-94a43726
"Jennifer Miraglia, MBA, FACHE",,,Senior Vice President at TEAMHealth,https://www.linkedin.com/in/jennifer-miraglia-mba-fache-8877697
"Baretta R. Casey, MD, MPH",,,Regional Vice President at ACGME,https://www.linkedin.com/in/baretta-r-casey-md-mph-539a2b125
